"","UserId","last_purchase","recency","frequency","momentary","one_time","avg_per_purchase","r","f","m","groupRFM","score","segment_recency","segment_frequency","segment_momentary"
"1169","368256",2018-08-27,126.770833333333,1,528,"One-timer",528,2,1,1,211,4,"Temporary idle","C. Returing customer","worst"
"1170","369915",2018-10-13,79.7708333333333,3,1394,"More than once",464.52,2,1,1,211,4,"Frequent","B. Regular","Top 75%"
"1171","370230",2018-09-04,118.770833333333,2,1943,"More than once",971.49,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1172","370482",2018-10-24,68.7708333333333,2,2307,"More than once",1153.59,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1173","370629",2018-10-05,87.7708333333333,1,4148,"One-timer",4147.8,2,1,1,211,4,"Frequent","C. Returing customer","Best"
"1174","370860",2018-10-02,90.7708333333333,1,959,"One-timer",959.16,2,1,1,211,4,"Frequent","C. Returing customer","Top 75%"
"1175","371532",2018-10-16,76.7708333333333,4,2672,"More than once",667.995,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1176","371553",2018-10-06,86.7708333333333,1,643,"One-timer",643.32,2,1,1,211,4,"Frequent","C. Returing customer","worst"
"1177","371574",2018-10-02,90.7708333333333,1,1072,"One-timer",1071.84,2,1,1,211,4,"Frequent","C. Returing customer","Top 75%"
"1178","371595",2018-10-12,80.7708333333333,2,2869,"More than once",1434.6,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1179","371784",2018-09-05,117.770833333333,2,3229,"More than once",1614.57,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1180","371889",2018-09-04,118.770833333333,1,453,"One-timer",452.97,2,1,1,211,4,"Temporary idle","C. Returing customer","worst"
"1181","372183",2018-10-16,76.7708333333333,6,13433,"More than once",2238.75,2,1,1,211,4,"Frequent","A. Stellar customer","Best"
"1182","372729",2018-08-26,127.770833333333,2,3632,"More than once",1815.84,2,1,1,211,4,"Temporary idle","B. Regular","Best"
"1183","373065",2018-09-15,107.770833333333,3,1447,"More than once",482.46,2,1,1,211,4,"Temporary idle","B. Regular","Top 75%"
"1184","373401",2018-09-14,108.770833333333,1,329,"One-timer",329.22,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1185","373527",2018-09-21,101.770833333333,4,6477,"More than once",1619.3325,2,1,1,211,4,"Temporary idle","B. Regular","Best"
"1186","373695",2018-08-25,128.770833333333,2,1380,"More than once",689.925,2,1,1,211,4,"Temporary idle","B. Regular","Top 75%"
"1187","375186",2018-10-01,91.7708333333333,1,1019,"One-timer",1019.16,2,1,1,211,4,"Frequent","C. Returing customer","Top 75%"
"1188","375417",2018-09-03,119.770833333333,1,533,"One-timer",533.04,2,1,1,211,4,"Temporary idle","C. Returing customer","worst"
"1189","375459",2018-08-31,122.770833333333,1,635,"One-timer",634.5,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1190","375627",2018-10-14,78.7708333333333,1,699,"One-timer",699.39,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1191","375711",2018-09-11,111.770833333333,1,155,"One-timer",154.65,2,1,1,211,4,"Temporary idle","C. Returing customer","worst"
"1192","375879",2018-09-14,108.770833333333,1,309,"One-timer",309.12,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1193","376446",2018-10-10,82.7708333333333,2,1267,"More than once",633.72,2,1,1,211,4,"Frequent","B. Regular","Top 75%"
"1194","376551",2018-10-09,83.7708333333333,2,1935,"More than once",967.455,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1195","376635",2018-10-05,87.7708333333333,2,513,"More than once",256.605,2,1,1,211,4,"Frequent","B. Regular","NA"
"1196","376719",2018-09-14,108.770833333333,1,528,"One-timer",527.76,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1197","376761",2018-10-13,79.7708333333333,1,688,"One-timer",687.96,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1198","377118",2018-10-27,65.7708333333333,1,608,"One-timer",607.86,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1199","377160",2018-09-02,120.770833333333,1,296,"One-timer",295.83,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1200","377202",2018-10-01,91.7708333333333,1,254,"One-timer",254.22,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1201","377286",2018-09-22,100.770833333333,2,351,"More than once",175.56,2,1,1,211,4,"Temporary idle","B. Regular","NA"
"1202","377349",2018-09-07,115.770833333333,2,1109,"More than once",554.325,2,1,1,211,4,"Temporary idle","B. Regular","Top 75%"
"1203","377580",2018-09-08,114.770833333333,3,3127,"More than once",1042.44,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1204","377664",2018-09-28,94.7708333333333,1,583,"One-timer",582.6,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1205","377874",2018-10-22,70.7708333333333,4,2699,"More than once",674.73,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1206","378273",2018-09-18,104.770833333333,1,492,"One-timer",491.82,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1207","378357",2018-09-04,118.770833333333,2,2112,"More than once",1056,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1208","378504",2018-09-21,101.770833333333,2,2402,"More than once",1201.125,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1209","378777",2018-09-19,103.770833333333,6,338,"More than once",56.405,2,1,1,211,4,"Temporary idle","A. Stellar customer","NA"
"1210","379302",2018-08-31,122.770833333333,3,2398,"More than once",799.2,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1211","379344",2018-10-10,82.7708333333333,2,2570,"More than once",1285.2,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1212","379953",2018-10-23,69.7708333333333,3,9258,"More than once",3085.84,2,1,1,211,4,"Frequent","B. Regular","Best"
"1213","380079",2018-10-16,76.7708333333333,1,571,"One-timer",571.02,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1214","380541",2018-09-24,98.7708333333333,2,2719,"More than once",1359.465,2,1,1,211,4,"Temporary idle","B. Regular","Top 50%"
"1215","380982",2018-09-16,106.770833333333,2,752,"More than once",376.02,2,1,1,211,4,"Temporary idle","B. Regular","NA"
"1216","381003",2018-10-27,65.7708333333333,2,3845,"More than once",1922.715,2,1,1,211,4,"Frequent","B. Regular","Best"
"1217","381066",2018-10-03,89.7708333333333,2,245,"More than once",122.31,2,1,1,211,4,"Frequent","B. Regular","NA"
"1218","381171",2018-10-09,83.7708333333333,2,2405,"More than once",1202.7,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1219","381465",2018-08-27,126.770833333333,1,2020,"One-timer",2019.6,2,1,1,211,4,"Temporary idle","C. Returing customer","Top 50%"
"1220","381528",2018-08-28,125.770833333333,6,4148,"More than once",691.37,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1221","381738",2018-10-15,77.7708333333333,4,5715,"More than once",1428.855,2,1,1,211,4,"Frequent","B. Regular","Best"
"1222","382053",2018-09-08,114.770833333333,1,999,"One-timer",998.52,2,1,1,211,4,"Temporary idle","C. Returing customer","Top 75%"
"1223","382263",2018-09-16,106.770833333333,1,630,"One-timer",630.09,2,1,1,211,4,"Temporary idle","C. Returing customer","NA"
"1224","383208",2018-10-21,71.7708333333333,2,2554,"More than once",1277.115,2,1,1,211,4,"Frequent","B. Regular","Top 50%"
"1225","383460",2018-09-01,121.770833333333,6,10256,"More than once",1709.385,2,1,1,211,4,"Temporary idle","A. Stellar customer","Best"
"1226","383502",2018-10-03,89.7708333333333,1,519,"One-timer",518.88,2,1,1,211,4,"Frequent","C. Returing customer","NA"
"1227","383628",2018-10-09,83.7708333333333,1,106,"One-timer",105.6,2,1,1,211,4,"Frequent","C. Returing customer","worst"
"1228","332367",2018-12-09,22.7708333333333,14,7224,"More than once",516.017142857143,1,3,1,131,5,"Highly Active","A. Stellar customer","Best"
"1229","351645",2018-11-26,35.7708333333333,17,24293,"More than once",1428.98470588235,1,3,1,131,5,"Frequent","A. Stellar customer","Best"
"1230","355488",2018-12-02,29.7708333333333,17,11778,"More than once",692.798823529412,1,3,1,131,5,"Frequent","A. Stellar customer","Best"
"1231","265377",2018-12-15,16.7708333333333,8,23630,"More than once",2953.75875,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1232","271719",2018-12-18,13.7708333333333,8,44374,"More than once",5546.79,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1233","273987",2018-12-26,5.77083333333333,8,12495,"More than once",1561.83,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1234","283311",2018-12-31,0.770833333333333,10,4179,"More than once",417.858,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1235","284592",2018-12-16,15.7708333333333,11,14804,"More than once",1345.79727272727,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1236","290682",2018-12-24,7.77083333333333,9,12717,"More than once",1413.05,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1237","292131",2018-12-25,6.77083333333333,9,9076,"More than once",1008.41333333333,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1238","298431",2018-12-29,2.77083333333333,9,9138,"More than once",1015.31333333333,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1239","301644",2018-11-04,57.7708333333333,8,14433,"More than once",1804.17,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1240","302610",2018-11-20,41.7708333333333,9,4331,"More than once",481.246666666667,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1241","303702",2018-12-16,15.7708333333333,11,7502,"More than once",682.041818181818,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1242","303912",2018-11-09,52.7708333333333,8,6479,"More than once",809.86875,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1243","305361",2018-12-24,7.77083333333333,8,5069,"More than once",633.6525,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1244","310296",2018-12-31,0.770833333333333,8,6606,"More than once",825.75,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1245","313992",2018-12-23,8.77083333333333,10,35212,"More than once",3521.196,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1246","317625",2018-12-22,9.77083333333333,11,45417,"More than once",4128.80727272727,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1247","320061",2018-12-16,15.7708333333333,8,4056,"More than once",506.94,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1248","320901",2018-12-24,7.77083333333333,9,9026,"More than once",1002.91333333333,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1249","323610",2018-11-28,33.7708333333333,8,14173,"More than once",1771.6425,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1250","325878",2018-12-18,13.7708333333333,8,7460,"More than once",932.55375,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1251","327726",2018-12-21,10.7708333333333,9,12344,"More than once",1371.56666666667,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1252","334719",2018-11-23,38.7708333333333,12,22114,"More than once",1842.815,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1253","339780",2018-11-12,49.7708333333333,8,41737,"More than once",5217.075,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1254","351162",2018-12-31,0.770833333333333,12,14148,"More than once",1178.96,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1255","358281",2018-12-09,22.7708333333333,11,21701,"More than once",1972.78909090909,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1256","367689",2018-12-25,6.77083333333333,8,24889,"More than once",3111.1725,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1257","375774",2018-12-11,20.7708333333333,8,4560,"More than once",569.955,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1258","377937",2018-12-08,23.7708333333333,8,6909,"More than once",863.565,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1259","378168",2018-12-09,22.7708333333333,8,11617,"More than once",1452.07125,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1260","379533",2018-10-29,63.7708333333333,12,19551,"More than once",1629.265,1,2,1,121,4,"Frequent","A. Stellar customer","Best"
"1261","380436",2018-12-15,16.7708333333333,8,5321,"More than once",665.12625,1,2,1,121,4,"Highly Active","A. Stellar customer","Best"
"1262","259308",2018-12-07,24.7708333333333,3,2862,"More than once",954,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1263","259539",2018-12-25,6.77083333333333,4,26709,"More than once",6677.19,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1264","259560",2018-12-30,1.77083333333333,3,9185,"More than once",3061.82,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1265","259623",2018-11-03,58.7708333333333,2,1309,"More than once",654.3,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1266","259770",2018-12-31,0.770833333333333,4,13320,"More than once",3329.9025,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1267","259791",2018-12-23,8.77083333333333,1,6425,"One-timer",6425.16,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1268","259812",2018-12-11,20.7708333333333,3,3937,"More than once",1312.22,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1269","259959",2018-12-01,30.7708333333333,2,2932,"More than once",1465.8,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1270","260190",2018-12-03,28.7708333333333,1,1730,"One-timer",1729.8,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1271","260253",2018-12-10,21.7708333333333,4,6156,"More than once",1539.015,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1272","260274",2018-12-19,12.7708333333333,2,3765,"More than once",1882.56,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1273","260589",2018-12-04,27.7708333333333,3,40571,"More than once",13523.66,1,1,1,111,3,"Frequent","B. Regular","Best"
"1274","260652",2018-12-08,23.7708333333333,3,3642,"More than once",1214,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1275","260673",2018-12-16,15.7708333333333,3,2924,"More than once",974.56,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1276","260778",2018-10-31,61.7708333333333,1,2029,"One-timer",2028.54,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1277","260820",2018-12-19,12.7708333333333,1,1767,"One-timer",1766.88,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1278","260862",2018-11-17,44.7708333333333,3,2774,"More than once",924.68,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1279","260925",2018-12-04,27.7708333333333,1,3340,"One-timer",3340.2,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1280","261114",2018-11-28,33.7708333333333,2,3376,"More than once",1688.07,1,1,1,111,3,"Frequent","B. Regular","Best"
"1281","261135",2018-12-03,28.7708333333333,2,31661,"More than once",15830.7,1,1,1,111,3,"Frequent","B. Regular","Best"
"1282","261156",2018-11-13,48.7708333333333,1,1281,"One-timer",1280.79,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1283","261366",2018-12-25,6.77083333333333,1,4926,"One-timer",4926.3,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1284","261534",2018-12-26,5.77083333333333,1,13921,"One-timer",13920.96,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1285","261555",2018-12-09,22.7708333333333,5,8627,"More than once",1725.48,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1286","261597",2018-12-16,15.7708333333333,5,8537,"More than once",1707.372,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1287","261618",2018-12-11,20.7708333333333,2,2273,"More than once",1136.37,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1288","261723",2018-12-29,2.77083333333333,4,4799,"More than once",1199.8125,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1289","261933",2018-12-29,2.77083333333333,3,8047,"More than once",2682.48,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1290","261975",2018-12-29,2.77083333333333,1,2573,"One-timer",2573.1,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1291","262332",2018-12-19,12.7708333333333,2,421,"More than once",210.57,1,1,1,111,3,"Highly Active","B. Regular","NA"
"1292","262437",2018-12-01,30.7708333333333,1,3807,"One-timer",3807.36,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1293","262542",2018-11-17,44.7708333333333,5,11838,"More than once",2367.636,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1294","262752",2018-12-16,15.7708333333333,2,726,"More than once",362.79,1,1,1,111,3,"Highly Active","B. Regular","NA"
"1295","262773",2018-10-31,61.7708333333333,1,1779,"One-timer",1779.48,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1296","262836",2018-12-05,26.7708333333333,2,4753,"More than once",2376.6,1,1,1,111,3,"Frequent","B. Regular","Best"
"1297","262899",2018-12-19,12.7708333333333,1,1161,"One-timer",1160.88,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1298","262920",2018-12-03,28.7708333333333,5,8086,"More than once",1617.114,1,1,1,111,3,"Frequent","A. Stellar customer","Best"
"1299","263067",2018-12-01,30.7708333333333,3,1304,"More than once",434.56,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1300","263130",2018-12-23,8.77083333333333,4,6500,"More than once",1624.965,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1301","263235",2018-11-21,40.7708333333333,2,2590,"More than once",1295.01,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1302","263256",2018-12-23,8.77083333333333,1,17175,"One-timer",17175.36,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1303","263445",2018-12-07,24.7708333333333,2,4153,"More than once",2076.6,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1304","263550",2018-12-03,28.7708333333333,1,3258,"One-timer",3258.3,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1305","263886",2018-11-26,35.7708333333333,1,798,"One-timer",798,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1306","264159",2018-12-04,27.7708333333333,1,1488,"One-timer",1488.24,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1307","264432",2018-11-20,41.7708333333333,2,1531,"More than once",765.3,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1308","264453",2018-11-04,57.7708333333333,3,1117,"More than once",372.32,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1309","264516",2018-12-31,0.770833333333333,2,1221,"More than once",610.47,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1310","264642",2018-12-24,7.77083333333333,1,394,"One-timer",394.38,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1311","264684",2018-12-03,28.7708333333333,2,362,"More than once",180.78,1,1,1,111,3,"Frequent","B. Regular","worst"
"1312","264747",2018-12-22,9.77083333333333,1,5824,"One-timer",5824.38,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1313","264789",2018-12-04,27.7708333333333,3,3838,"More than once",1279.29,1,1,1,111,3,"Frequent","B. Regular","Best"
"1314","264831",2018-12-30,1.77083333333333,1,5549,"One-timer",5549.31,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1315","264852",2018-12-08,23.7708333333333,1,2848,"One-timer",2848.08,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1316","264873",2018-12-25,6.77083333333333,4,13231,"More than once",3307.785,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1317","264936",2018-11-17,44.7708333333333,2,2134,"More than once",1066.92,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1318","265104",2018-11-06,55.7708333333333,2,2080,"More than once",1040.25,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1319","265251",2018-12-25,6.77083333333333,1,2442,"One-timer",2441.64,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1320","265293",2018-12-24,7.77083333333333,4,6629,"More than once",1657.3575,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1321","265335",2018-11-23,38.7708333333333,2,6151,"More than once",3075.45,1,1,1,111,3,"Frequent","B. Regular","Best"
"1322","265461",2018-10-28,64.7708333333333,1,587,"One-timer",586.68,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1323","265629",2018-11-05,56.7708333333333,3,1638,"More than once",545.96,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1324","266007",2018-12-24,7.77083333333333,1,1714,"One-timer",1714.02,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1325","266259",2018-11-25,36.7708333333333,3,3278,"More than once",1092.53,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1326","266448",2018-10-30,62.7708333333333,1,17049,"One-timer",17049.3,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1327","266574",2018-12-12,19.7708333333333,2,2215,"More than once",1107.69,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1328","266721",2018-12-03,28.7708333333333,2,2690,"More than once",1345.08,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1329","266763",2018-12-11,20.7708333333333,1,1179,"One-timer",1179.06,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1330","266910",2018-11-16,45.7708333333333,3,3845,"More than once",1281.66,1,1,1,111,3,"Frequent","B. Regular","Best"
"1331","267015",2018-11-06,55.7708333333333,1,1149,"One-timer",1148.76,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1332","267078",2018-12-11,20.7708333333333,1,592,"One-timer",592.2,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1333","267162",2018-11-27,34.7708333333333,4,2727,"More than once",681.705,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1334","267288",2018-12-11,20.7708333333333,4,2522,"More than once",630.54,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1335","267309",2018-10-30,62.7708333333333,1,1416,"One-timer",1415.82,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1336","267519",2018-11-13,48.7708333333333,1,4738,"One-timer",4738.44,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1337","267540",2018-12-19,12.7708333333333,1,1458,"One-timer",1457.64,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1338","267624",2018-12-26,5.77083333333333,4,33199,"More than once",8299.695,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1339","267792",2018-12-01,30.7708333333333,1,17291,"One-timer",17291.28,1,1,1,111,3,"Frequent","C. Returing customer","Best"
"1340","267876",2018-11-26,35.7708333333333,1,510,"One-timer",509.76,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1341","267939",2018-12-30,1.77083333333333,3,5413,"More than once",1804.44,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1342","268212",2018-12-23,8.77083333333333,1,2938,"One-timer",2937.66,1,1,1,111,3,"Highly Active","C. Returing customer","Top 50%"
"1343","268401",2018-12-19,12.7708333333333,2,2892,"More than once",1445.76,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1344","268569",2018-12-17,14.7708333333333,1,248,"One-timer",248.04,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1345","268674",2018-12-29,2.77083333333333,2,3821,"More than once",1910.46,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1346","269136",2018-11-17,44.7708333333333,2,1841,"More than once",920.49,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1347","269262",2018-12-12,19.7708333333333,2,3932,"More than once",1966.2,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1348","269283",2018-12-08,23.7708333333333,4,7920,"More than once",1980,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1349","269304",2018-12-23,8.77083333333333,1,1379,"One-timer",1379.46,1,1,1,111,3,"Highly Active","C. Returing customer","Top 75%"
"1350","269556",2018-12-23,8.77083333333333,4,10299,"More than once",2574.7275,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1351","269682",2018-12-12,19.7708333333333,2,3696,"More than once",1847.805,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1352","269871",2018-11-16,45.7708333333333,1,507,"One-timer",506.94,1,1,1,111,3,"Frequent","C. Returing customer","NA"
"1353","269934",2018-12-04,27.7708333333333,3,4638,"More than once",1546.06,1,1,1,111,3,"Frequent","B. Regular","Best"
"1354","270123",2018-12-30,1.77083333333333,1,3424,"One-timer",3423.72,1,1,1,111,3,"Highly Active","C. Returing customer","Best"
"1355","270291",2018-11-28,33.7708333333333,2,1704,"More than once",851.94,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1356","270396",2018-12-25,6.77083333333333,2,4659,"More than once",2329.26,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1357","270564",2018-11-24,37.7708333333333,1,2116,"One-timer",2116.14,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1358","270585",2018-12-19,12.7708333333333,2,4320,"More than once",2160,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1359","270606",2018-12-15,16.7708333333333,2,5608,"More than once",2804.01,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1360","271383",2018-12-18,13.7708333333333,1,701,"One-timer",701.25,1,1,1,111,3,"Highly Active","C. Returing customer","worst"
"1361","271404",2018-11-24,37.7708333333333,4,3597,"More than once",899.1825,1,1,1,111,3,"Frequent","B. Regular","Best"
"1362","271530",2018-12-04,27.7708333333333,2,1412,"More than once",706.11,1,1,1,111,3,"Frequent","B. Regular","Top 75%"
"1363","271740",2018-12-28,3.77083333333333,2,3491,"More than once",1745.295,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1364","272265",2018-11-23,38.7708333333333,1,2802,"One-timer",2801.64,1,1,1,111,3,"Frequent","C. Returing customer","Top 50%"
"1365","272328",2018-10-31,61.7708333333333,1,796,"One-timer",796.32,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1366","272727",2018-12-09,22.7708333333333,2,1558,"More than once",779.13,1,1,1,111,3,"Highly Active","B. Regular","Top 75%"
"1367","272895",2018-11-27,34.7708333333333,1,1436,"One-timer",1436.4,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1368","273000",2018-11-06,55.7708333333333,3,2335,"More than once",778.28,1,1,1,111,3,"Frequent","B. Regular","Top 50%"
"1369","273063",2018-11-07,54.7708333333333,2,432,"More than once",215.97,1,1,1,111,3,"Frequent","B. Regular","NA"
"1370","273126",2018-12-26,5.77083333333333,1,132,"One-timer",131.76,1,1,1,111,3,"Highly Active","C. Returing customer","NA"
"1371","273315",2018-12-29,2.77083333333333,5,11408,"More than once",2281.68,1,1,1,111,3,"Highly Active","A. Stellar customer","Best"
"1372","273336",2018-12-09,22.7708333333333,3,2973,"More than once",990.86,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1373","273483",2018-12-18,13.7708333333333,2,2449,"More than once",1224.48,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1374","273672",2018-12-30,1.77083333333333,2,3929,"More than once",1964.55,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1375","273714",2018-12-28,3.77083333333333,2,2388,"More than once",1194,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
"1376","273735",2018-12-09,22.7708333333333,2,3978,"More than once",1988.82,1,1,1,111,3,"Highly Active","B. Regular","Best"
"1377","273798",2018-12-02,29.7708333333333,3,5181,"More than once",1726.92,1,1,1,111,3,"Frequent","B. Regular","Best"
"1378","273945",2018-11-13,48.7708333333333,1,967,"One-timer",966.9,1,1,1,111,3,"Frequent","C. Returing customer","Top 75%"
"1379","274029",2018-12-18,13.7708333333333,2,2828,"More than once",1413.78,1,1,1,111,3,"Highly Active","B. Regular","Top 50%"
