"","UserId","last_purchase","recency","frequency","momentary","one_time","avg_per_purchase","r","f","m","groupRFM","score","segment_recency"
"1072","329700",2018-09-01,121.770833333333,2,5718.48,"More than once",2859.24,2,1,1,211,4,"Temporary idle"
"1073","329784",2018-10-03,89.7708333333333,4,18217.86,"More than once",4554.465,2,1,1,211,4,"Frequent"
"1074","329973",2018-09-30,92.7708333333333,2,2790.84,"More than once",1395.42,2,1,1,211,4,"Temporary idle"
"1075","330036",2018-09-28,94.7708333333333,4,9096.66,"More than once",2274.165,2,1,1,211,4,"Temporary idle"
"1076","330666",2018-10-09,83.7708333333333,1,1435.26,"One-timer",1435.26,2,1,1,211,4,"Frequent"
"1077","331296",2018-10-10,82.7708333333333,1,1885.44,"One-timer",1885.44,2,1,1,211,4,"Frequent"
"1078","331695",2018-09-24,98.7708333333333,1,3917.16,"One-timer",3917.16,2,1,1,211,4,"Temporary idle"
"1079","332325",2018-09-01,121.770833333333,1,4201.44,"One-timer",4201.44,2,1,1,211,4,"Temporary idle"
"1080","332955",2018-10-07,85.7708333333333,5,5858.28,"More than once",1171.656,2,1,1,211,4,"Frequent"
"1081","333669",2018-09-17,105.770833333333,2,3343.38,"More than once",1671.69,2,1,1,211,4,"Temporary idle"
"1082","333795",2018-09-24,98.7708333333333,1,1310.4,"One-timer",1310.4,2,1,1,211,4,"Temporary idle"
"1083","334089",2018-08-31,122.770833333333,1,1548.48,"One-timer",1548.48,2,1,1,211,4,"Temporary idle"
"1084","334152",2018-08-26,127.770833333333,2,1999.44,"More than once",999.72,2,1,1,211,4,"Temporary idle"
"1085","334320",2018-09-19,103.770833333333,3,1267.92,"More than once",422.64,2,1,1,211,4,"Temporary idle"
"1086","334341",2018-09-01,121.770833333333,1,2710.26,"One-timer",2710.26,2,1,1,211,4,"Temporary idle"
"1087","334782",2018-10-10,82.7708333333333,1,2548.08,"One-timer",2548.08,2,1,1,211,4,"Frequent"
"1088","335496",2018-09-08,114.770833333333,2,3343.74,"More than once",1671.87,2,1,1,211,4,"Temporary idle"
"1089","335685",2018-10-20,72.7708333333333,2,6446.16,"More than once",3223.08,2,1,1,211,4,"Frequent"
"1090","336567",2018-10-06,86.7708333333333,4,2959.2,"More than once",739.8,2,1,1,211,4,"Frequent"
"1091","336945",2018-10-24,68.7708333333333,4,10132.44,"More than once",2533.11,2,1,1,211,4,"Frequent"
"1092","337050",2018-08-31,122.770833333333,1,750.48,"One-timer",750.48,2,1,1,211,4,"Temporary idle"
"1093","337134",2018-09-28,94.7708333333333,1,6279.06,"One-timer",6279.06,2,1,1,211,4,"Temporary idle"
"1094","337911",2018-09-19,103.770833333333,2,2528.64,"More than once",1264.32,2,1,1,211,4,"Temporary idle"
"1095","338352",2018-09-30,92.7708333333333,2,686.16,"More than once",343.08,2,1,1,211,4,"Temporary idle"
"1096","338394",2018-09-03,119.770833333333,1,1126.08,"One-timer",1126.08,2,1,1,211,4,"Temporary idle"
"1097","339066",2018-09-16,106.770833333333,3,6093.48,"More than once",2031.16,2,1,1,211,4,"Temporary idle"
"1098","339087",2018-10-10,82.7708333333333,1,2736.48,"One-timer",2736.48,2,1,1,211,4,"Frequent"
"1099","339654",2018-10-17,75.7708333333333,3,8378.28,"More than once",2792.76,2,1,1,211,4,"Frequent"
"1100","339738",2018-10-05,87.7708333333333,1,1641.6,"One-timer",1641.6,2,1,1,211,4,"Frequent"
"1101","340494",2018-09-03,119.770833333333,3,8704.68,"More than once",2901.56,2,1,1,211,4,"Temporary idle"
"1102","341187",2018-09-03,119.770833333333,1,640.98,"One-timer",640.98,2,1,1,211,4,"Temporary idle"
"1103","341397",2018-08-28,125.770833333333,1,388.8,"One-timer",388.8,2,1,1,211,4,"Temporary idle"
"1104","341712",2018-10-27,65.7708333333333,1,3401.7,"One-timer",3401.7,2,1,1,211,4,"Frequent"
"1105","341796",2018-08-28,125.770833333333,1,6726.96,"One-timer",6726.96,2,1,1,211,4,"Temporary idle"
"1106","342027",2018-09-04,118.770833333333,1,852.84,"One-timer",852.84,2,1,1,211,4,"Temporary idle"
"1107","342132",2018-10-22,70.7708333333333,1,2398.8,"One-timer",2398.8,2,1,1,211,4,"Frequent"
"1108","342342",2018-10-17,75.7708333333333,1,1936.32,"One-timer",1936.32,2,1,1,211,4,"Frequent"
"1109","342405",2018-10-05,87.7708333333333,1,2882.88,"One-timer",2882.88,2,1,1,211,4,"Frequent"
"1110","342657",2018-10-24,68.7708333333333,3,10045.8,"More than once",3348.6,2,1,1,211,4,"Frequent"
"1111","342720",2018-09-01,121.770833333333,2,7473.96,"More than once",3736.98,2,1,1,211,4,"Temporary idle"
"1112","342804",2018-10-15,77.7708333333333,3,3302.16,"More than once",1100.72,2,1,1,211,4,"Frequent"
"1113","343098",2018-09-16,106.770833333333,1,1652.04,"One-timer",1652.04,2,1,1,211,4,"Temporary idle"
"1114","343224",2018-09-15,107.770833333333,1,838.08,"One-timer",838.08,2,1,1,211,4,"Temporary idle"
"1115","344358",2018-09-19,103.770833333333,2,13867.68,"More than once",6933.84,2,1,1,211,4,"Temporary idle"
"1116","345387",2018-10-08,84.7708333333333,1,1284.9,"One-timer",1284.9,2,1,1,211,4,"Frequent"
"1117","345450",2018-09-24,98.7708333333333,1,2590.08,"One-timer",2590.08,2,1,1,211,4,"Temporary idle"
"1118","345681",2018-08-27,126.770833333333,1,1220.22,"One-timer",1220.22,2,1,1,211,4,"Temporary idle"
"1119","345933",2018-09-09,113.770833333333,3,2536.56,"More than once",845.52,2,1,1,211,4,"Temporary idle"
"1120","346164",2018-08-31,122.770833333333,2,3267.3,"More than once",1633.65,2,1,1,211,4,"Temporary idle"
"1121","346458",2018-09-12,110.770833333333,2,837.72,"More than once",418.86,2,1,1,211,4,"Temporary idle"
"1122","347046",2018-09-02,120.770833333333,1,2407.68,"One-timer",2407.68,2,1,1,211,4,"Temporary idle"
"1123","347445",2018-09-09,113.770833333333,1,2812.68,"One-timer",2812.68,2,1,1,211,4,"Temporary idle"
"1124","348012",2018-10-16,76.7708333333333,3,8210.28,"More than once",2736.76,2,1,1,211,4,"Frequent"
"1125","349524",2018-08-27,126.770833333333,2,5147.88,"More than once",2573.94,2,1,1,211,4,"Temporary idle"
"1126","349587",2018-09-04,118.770833333333,2,1676.28,"More than once",838.14,2,1,1,211,4,"Temporary idle"
"1127","349734",2018-10-02,90.7708333333333,4,4871.94,"More than once",1217.985,2,1,1,211,4,"Frequent"
"1128","350616",2018-10-08,84.7708333333333,4,5453.28,"More than once",1363.32,2,1,1,211,4,"Frequent"
"1129","351519",2018-08-28,125.770833333333,1,2506.56,"One-timer",2506.56,2,1,1,211,4,"Temporary idle"
"1130","352548",2018-10-20,72.7708333333333,2,4632.54,"More than once",2316.27,2,1,1,211,4,"Frequent"
"1131","352821",2018-09-10,112.770833333333,4,13076.76,"More than once",3269.19,2,1,1,211,4,"Temporary idle"
"1132","352905",2018-08-31,122.770833333333,2,3105.18,"More than once",1552.59,2,1,1,211,4,"Temporary idle"
"1133","352947",2018-10-01,91.7708333333333,3,8314.2,"More than once",2771.4,2,1,1,211,4,"Frequent"
"1134","353409",2018-09-17,105.770833333333,1,1483.2,"One-timer",1483.2,2,1,1,211,4,"Temporary idle"
"1135","353535",2018-10-15,77.7708333333333,2,1500.48,"More than once",750.24,2,1,1,211,4,"Frequent"
"1136","354039",2018-09-29,93.7708333333333,2,4438.44,"More than once",2219.22,2,1,1,211,4,"Temporary idle"
"1137","354186",2018-10-03,89.7708333333333,3,1670.28,"More than once",556.76,2,1,1,211,4,"Frequent"
"1138","354942",2018-10-27,65.7708333333333,1,13983.36,"One-timer",13983.36,2,1,1,211,4,"Frequent"
"1139","355908",2018-10-05,87.7708333333333,3,1379.64,"More than once",459.88,2,1,1,211,4,"Frequent"
"1140","355971",2018-10-09,83.7708333333333,3,8512.92,"More than once",2837.64,2,1,1,211,4,"Frequent"
"1141","356181",2018-10-27,65.7708333333333,1,1942.86,"One-timer",1942.86,2,1,1,211,4,"Frequent"
"1142","356958",2018-09-24,98.7708333333333,4,2446.08,"More than once",611.52,2,1,1,211,4,"Temporary idle"
"1143","357840",2018-10-06,86.7708333333333,1,3444,"One-timer",3444,2,1,1,211,4,"Frequent"
"1144","357966",2018-09-16,106.770833333333,1,4766.88,"One-timer",4766.88,2,1,1,211,4,"Temporary idle"
"1145","358008",2018-10-26,66.7708333333333,3,7436.76,"More than once",2478.92,2,1,1,211,4,"Frequent"
"1146","358113",2018-10-13,79.7708333333333,1,4130.76,"One-timer",4130.76,2,1,1,211,4,"Frequent"
"1147","358785",2018-10-20,72.7708333333333,5,12743.82,"More than once",2548.764,2,1,1,211,4,"Frequent"
"1148","359205",2018-09-14,108.770833333333,2,4412.94,"More than once",2206.47,2,1,1,211,4,"Temporary idle"
"1149","359310",2018-09-08,114.770833333333,1,1353.84,"One-timer",1353.84,2,1,1,211,4,"Temporary idle"
"1150","359562",2018-10-24,68.7708333333333,1,1147.68,"One-timer",1147.68,2,1,1,211,4,"Frequent"
"1151","359583",2018-09-12,110.770833333333,1,2867.04,"One-timer",2867.04,2,1,1,211,4,"Temporary idle"
"1152","359646",2018-09-21,101.770833333333,5,7631.22,"More than once",1526.244,2,1,1,211,4,"Temporary idle"
"1153","360759",2018-08-26,127.770833333333,3,5842.44,"More than once",1947.48,2,1,1,211,4,"Temporary idle"
"1154","361284",2018-08-29,124.770833333333,4,12739.92,"More than once",3184.98,2,1,1,211,4,"Temporary idle"
"1155","362208",2018-10-23,69.7708333333333,1,2471.16,"One-timer",2471.16,2,1,1,211,4,"Frequent"
"1156","362292",2018-10-27,65.7708333333333,2,2779.8,"More than once",1389.9,2,1,1,211,4,"Frequent"
"1157","362439",2018-09-25,97.7708333333333,2,4461.24,"More than once",2230.62,2,1,1,211,4,"Temporary idle"
"1158","362565",2018-10-05,87.7708333333333,2,3901.02,"More than once",1950.51,2,1,1,211,4,"Frequent"
"1159","362607",2018-10-16,76.7708333333333,2,2534.34,"More than once",1267.17,2,1,1,211,4,"Frequent"
"1160","362922",2018-10-13,79.7708333333333,3,11046.96,"More than once",3682.32,2,1,1,211,4,"Frequent"
"1161","363552",2018-10-05,87.7708333333333,3,4921.2,"More than once",1640.4,2,1,1,211,4,"Frequent"
"1162","363951",2018-10-20,72.7708333333333,1,1451.52,"One-timer",1451.52,2,1,1,211,4,"Frequent"
"1163","364077",2018-09-22,100.770833333333,4,15166.56,"More than once",3791.64,2,1,1,211,4,"Temporary idle"
"1164","364161",2018-09-17,105.770833333333,3,6035.64,"More than once",2011.88,2,1,1,211,4,"Temporary idle"
"1165","364329",2018-08-25,128.770833333333,1,798.18,"One-timer",798.18,2,1,1,211,4,"Temporary idle"
"1166","364413",2018-10-14,78.7708333333333,2,14472,"More than once",7236,2,1,1,211,4,"Frequent"
"1167","365211",2018-09-10,112.770833333333,2,4233.6,"More than once",2116.8,2,1,1,211,4,"Temporary idle"
"1168","365400",2018-10-17,75.7708333333333,5,16461.96,"More than once",3292.392,2,1,1,211,4,"Frequent"
"1169","365568",2018-09-10,112.770833333333,1,270.48,"One-timer",270.48,2,1,1,211,4,"Temporary idle"
"1170","366009",2018-10-15,77.7708333333333,3,3077.64,"More than once",1025.88,2,1,1,211,4,"Frequent"
"1171","366240",2018-09-17,105.770833333333,2,1104.48,"More than once",552.24,2,1,1,211,4,"Temporary idle"
"1172","366324",2018-09-22,100.770833333333,2,16504.56,"More than once",8252.28,2,1,1,211,4,"Temporary idle"
"1173","366597",2018-10-17,75.7708333333333,5,13926.36,"More than once",2785.272,2,1,1,211,4,"Frequent"
"1174","366744",2018-09-15,107.770833333333,1,2057.76,"One-timer",2057.76,2,1,1,211,4,"Temporary idle"
"1175","367605",2018-09-12,110.770833333333,2,9379.32,"More than once",4689.66,2,1,1,211,4,"Temporary idle"
"1176","367794",2018-10-15,77.7708333333333,1,1645.38,"One-timer",1645.38,2,1,1,211,4,"Frequent"
"1177","368256",2018-08-27,126.770833333333,1,633.6,"One-timer",633.6,2,1,1,211,4,"Temporary idle"
"1178","368613",2018-10-14,78.7708333333333,1,12349.92,"One-timer",12349.92,2,1,1,211,4,"Frequent"
"1179","369915",2018-10-13,79.7708333333333,3,2733.84,"More than once",911.28,2,1,1,211,4,"Frequent"
"1180","370230",2018-09-04,118.770833333333,2,4175.04,"More than once",2087.52,2,1,1,211,4,"Temporary idle"
"1181","370482",2018-10-24,68.7708333333333,2,5441.28,"More than once",2720.64,2,1,1,211,4,"Frequent"
"1182","370629",2018-10-05,87.7708333333333,1,6987.72,"One-timer",6987.72,2,1,1,211,4,"Frequent"
"1183","370860",2018-10-02,90.7708333333333,1,1562.22,"One-timer",1562.22,2,1,1,211,4,"Frequent"
"1184","371532",2018-10-16,76.7708333333333,4,5342.28,"More than once",1335.57,2,1,1,211,4,"Frequent"
"1185","371553",2018-10-06,86.7708333333333,1,1254.24,"One-timer",1254.24,2,1,1,211,4,"Frequent"
"1186","371574",2018-10-02,90.7708333333333,1,1974.24,"One-timer",1974.24,2,1,1,211,4,"Frequent"
"1187","371595",2018-10-12,80.7708333333333,2,5584.68,"More than once",2792.34,2,1,1,211,4,"Frequent"
"1188","371784",2018-09-05,117.770833333333,2,7266.72,"More than once",3633.36,2,1,1,211,4,"Temporary idle"
"1189","371889",2018-09-04,118.770833333333,1,1138.86,"One-timer",1138.86,2,1,1,211,4,"Temporary idle"
"1190","372183",2018-10-16,76.7708333333333,6,27144.36,"More than once",4524.06,2,1,1,211,4,"Frequent"
"1191","372729",2018-08-26,127.770833333333,2,5385.36,"More than once",2692.68,2,1,1,211,4,"Temporary idle"
"1192","373065",2018-09-15,107.770833333333,3,3013.74,"More than once",1004.58,2,1,1,211,4,"Temporary idle"
"1193","373401",2018-09-14,108.770833333333,2,1544.28,"More than once",772.14,2,1,1,211,4,"Temporary idle"
"1194","373527",2018-09-21,101.770833333333,4,15160.74,"More than once",3790.185,2,1,1,211,4,"Temporary idle"
"1195","373695",2018-08-25,128.770833333333,2,2392.02,"More than once",1196.01,2,1,1,211,4,"Temporary idle"
"1196","375186",2018-10-01,91.7708333333333,1,2734.56,"One-timer",2734.56,2,1,1,211,4,"Frequent"
"1197","375417",2018-09-03,119.770833333333,1,1913.22,"One-timer",1913.22,2,1,1,211,4,"Temporary idle"
"1198","375459",2018-08-31,122.770833333333,1,1469.64,"One-timer",1469.64,2,1,1,211,4,"Temporary idle"
"1199","375627",2018-10-14,78.7708333333333,1,922.86,"One-timer",922.86,2,1,1,211,4,"Frequent"
"1200","375711",2018-09-11,111.770833333333,1,511.92,"One-timer",511.92,2,1,1,211,4,"Temporary idle"
"1201","375879",2018-09-14,108.770833333333,1,881.28,"One-timer",881.28,2,1,1,211,4,"Temporary idle"
"1202","376446",2018-10-10,82.7708333333333,2,2511.12,"More than once",1255.56,2,1,1,211,4,"Frequent"
"1203","376551",2018-10-09,83.7708333333333,2,3136.08,"More than once",1568.04,2,1,1,211,4,"Frequent"
"1204","376635",2018-10-05,87.7708333333333,2,1167.36,"More than once",583.68,2,1,1,211,4,"Frequent"
"1205","376719",2018-09-14,108.770833333333,1,810,"One-timer",810,2,1,1,211,4,"Temporary idle"
"1206","376761",2018-10-13,79.7708333333333,1,2533.68,"One-timer",2533.68,2,1,1,211,4,"Frequent"
"1207","376908",2018-09-26,96.7708333333333,1,2972.16,"One-timer",2972.16,2,1,1,211,4,"Temporary idle"
"1208","377118",2018-10-27,65.7708333333333,1,4213.44,"One-timer",4213.44,2,1,1,211,4,"Frequent"
"1209","377160",2018-09-02,120.770833333333,1,584.76,"One-timer",584.76,2,1,1,211,4,"Temporary idle"
"1210","377202",2018-10-01,91.7708333333333,1,609.96,"One-timer",609.96,2,1,1,211,4,"Frequent"
"1211","377286",2018-09-22,100.770833333333,2,1106.4,"More than once",553.2,2,1,1,211,4,"Temporary idle"
"1212","377349",2018-09-07,115.770833333333,2,1668.66,"More than once",834.33,2,1,1,211,4,"Temporary idle"
"1213","377580",2018-09-08,114.770833333333,3,5502.48,"More than once",1834.16,2,1,1,211,4,"Temporary idle"
"1214","377664",2018-09-28,94.7708333333333,1,1122.18,"One-timer",1122.18,2,1,1,211,4,"Temporary idle"
"1215","377874",2018-10-22,70.7708333333333,4,5114.22,"More than once",1278.555,2,1,1,211,4,"Frequent"
"1216","378273",2018-09-18,104.770833333333,1,824.16,"One-timer",824.16,2,1,1,211,4,"Temporary idle"
"1217","378504",2018-09-21,101.770833333333,2,3215.7,"More than once",1607.85,2,1,1,211,4,"Temporary idle"
"1218","378777",2018-09-19,103.770833333333,6,577.02,"More than once",96.17,2,1,1,211,4,"Temporary idle"
"1219","379302",2018-08-31,122.770833333333,3,5004.84,"More than once",1668.28,2,1,1,211,4,"Temporary idle"
"1220","379344",2018-10-10,82.7708333333333,2,6753.12,"More than once",3376.56,2,1,1,211,4,"Frequent"
"1221","379953",2018-10-23,69.7708333333333,3,16040.64,"More than once",5346.88,2,1,1,211,4,"Frequent"
"1222","380079",2018-10-16,76.7708333333333,1,1106.64,"One-timer",1106.64,2,1,1,211,4,"Frequent"
"1223","380541",2018-09-24,98.7708333333333,2,5541.78,"More than once",2770.89,2,1,1,211,4,"Temporary idle"
"1224","380982",2018-09-16,106.770833333333,2,4988.16,"More than once",2494.08,2,1,1,211,4,"Temporary idle"
"1225","381003",2018-10-27,65.7708333333333,2,7828.62,"More than once",3914.31,2,1,1,211,4,"Frequent"
"1226","381066",2018-10-03,89.7708333333333,2,783,"More than once",391.5,2,1,1,211,4,"Frequent"
"1227","381171",2018-10-09,83.7708333333333,2,4962,"More than once",2481,2,1,1,211,4,"Frequent"
"1228","381465",2018-08-27,126.770833333333,1,2308.32,"One-timer",2308.32,2,1,1,211,4,"Temporary idle"
"1229","381528",2018-08-28,125.770833333333,6,9037.8,"More than once",1506.3,2,1,1,211,4,"Temporary idle"
"1230","381738",2018-10-15,77.7708333333333,4,12039.96,"More than once",3009.99,2,1,1,211,4,"Frequent"
"1231","382053",2018-09-08,114.770833333333,1,1950.72,"One-timer",1950.72,2,1,1,211,4,"Temporary idle"
"1232","382263",2018-09-16,106.770833333333,1,1303.68,"One-timer",1303.68,2,1,1,211,4,"Temporary idle"
"1233","383208",2018-10-21,71.7708333333333,2,5757.48,"More than once",2878.74,2,1,1,211,4,"Frequent"
"1234","383460",2018-09-01,121.770833333333,6,20177.22,"More than once",3362.87,2,1,1,211,4,"Temporary idle"
"1235","383502",2018-10-03,89.7708333333333,1,974.28,"One-timer",974.28,2,1,1,211,4,"Frequent"
"1236","383628",2018-10-09,83.7708333333333,1,211.2,"One-timer",211.2,2,1,1,211,4,"Frequent"
"1237","351645",2018-11-26,35.7708333333333,17,49750.2,"More than once",2926.48235294118,1,3,1,131,5,"Frequent"
"1238","355488",2018-12-02,29.7708333333333,17,23266.14,"More than once",1368.59647058824,1,3,1,131,5,"Frequent"
"1239","265377",2018-12-15,16.7708333333333,8,46083.72,"More than once",5760.465,1,2,1,121,4,"Highly Active"
"1240","269703",2018-12-17,14.7708333333333,8,13759.98,"More than once",1719.9975,1,2,1,121,4,"Highly Active"
"1241","271719",2018-12-18,13.7708333333333,8,96063.84,"More than once",12007.98,1,2,1,121,4,"Highly Active"
"1242","273987",2018-12-26,5.77083333333333,9,25076.28,"More than once",2786.25333333333,1,2,1,121,4,"Highly Active"
"1243","283311",2018-12-31,0.770833333333333,10,8679.06,"More than once",867.906,1,2,1,121,4,"Highly Active"
"1244","284592",2018-12-16,15.7708333333333,12,30821.7,"More than once",2568.475,1,2,1,121,4,"Highly Active"
"1245","286251",2018-11-13,48.7708333333333,11,25435.74,"More than once",2312.34,1,2,1,121,4,"Frequent"
"1246","290682",2018-12-24,7.77083333333333,9,26088.3,"More than once",2898.7,1,2,1,121,4,"Highly Active"
"1247","292131",2018-12-25,6.77083333333333,9,18155.76,"More than once",2017.30666666667,1,2,1,121,4,"Highly Active"
"1248","298431",2018-12-29,2.77083333333333,9,17598.48,"More than once",1955.38666666667,1,2,1,121,4,"Highly Active"
"1249","301644",2018-11-04,57.7708333333333,8,30491.52,"More than once",3811.44,1,2,1,121,4,"Frequent"
"1250","302610",2018-11-20,41.7708333333333,9,8653.2,"More than once",961.466666666667,1,2,1,121,4,"Frequent"
"1251","303702",2018-12-16,15.7708333333333,11,15849.06,"More than once",1440.82363636364,1,2,1,121,4,"Highly Active"
"1252","303912",2018-11-09,52.7708333333333,8,14371.68,"More than once",1796.46,1,2,1,121,4,"Frequent"
"1253","305361",2018-12-24,7.77083333333333,8,11874.84,"More than once",1484.355,1,2,1,121,4,"Highly Active"
"1254","310296",2018-12-31,0.770833333333333,9,14626.32,"More than once",1625.14666666667,1,2,1,121,4,"Highly Active"
"1255","313992",2018-12-23,8.77083333333333,11,65347.2,"More than once",5940.65454545454,1,2,1,121,4,"Highly Active"
"1256","320061",2018-12-16,15.7708333333333,8,11254.08,"More than once",1406.76,1,2,1,121,4,"Highly Active"
"1257","320901",2018-12-24,7.77083333333333,9,18031.68,"More than once",2003.52,1,2,1,121,4,"Highly Active"
"1258","321384",2018-12-22,9.77083333333333,8,5754.24,"More than once",719.28,1,2,1,121,4,"Highly Active"
"1259","323610",2018-11-28,33.7708333333333,8,27040.26,"More than once",3380.0325,1,2,1,121,4,"Frequent"
"1260","325878",2018-12-18,13.7708333333333,8,14096.16,"More than once",1762.02,1,2,1,121,4,"Highly Active"
"1261","327726",2018-12-21,10.7708333333333,9,24124.44,"More than once",2680.49333333333,1,2,1,121,4,"Highly Active"
"1262","332367",2018-12-09,22.7708333333333,14,14601.54,"More than once",1042.96714285714,1,2,1,121,4,"Highly Active"
"1263","334719",2018-11-23,38.7708333333333,13,44346.48,"More than once",3411.26769230769,1,2,1,121,4,"Frequent"
"1264","339780",2018-11-12,49.7708333333333,8,83404.86,"More than once",10425.6075,1,2,1,121,4,"Frequent"
"1265","342636",2018-12-18,13.7708333333333,8,22245.24,"More than once",2780.655,1,2,1,121,4,"Highly Active"
"1266","358281",2018-12-09,22.7708333333333,11,43366.86,"More than once",3942.44181818182,1,2,1,121,4,"Highly Active"
"1267","367689",2018-12-25,6.77083333333333,8,49970.16,"More than once",6246.27,1,2,1,121,4,"Highly Active"
"1268","374808",2018-12-01,30.7708333333333,9,7033.02,"More than once",781.446666666667,1,2,1,121,4,"Frequent"
"1269","375774",2018-12-11,20.7708333333333,8,9091.2,"More than once",1136.4,1,2,1,121,4,"Highly Active"
"1270","377937",2018-12-08,23.7708333333333,8,12988.86,"More than once",1623.6075,1,2,1,121,4,"Highly Active"
"1271","378168",2018-12-09,22.7708333333333,8,16709.4,"More than once",2088.675,1,2,1,121,4,"Highly Active"
"1272","379533",2018-10-29,63.7708333333333,12,32086.92,"More than once",2673.91,1,2,1,121,4,"Frequent"
"1273","380436",2018-12-15,16.7708333333333,8,10567.38,"More than once",1320.9225,1,2,1,121,4,"Highly Active"
"1274","259308",2018-12-07,24.7708333333333,4,6914.88,"More than once",1728.72,1,1,1,111,3,"Highly Active"
"1275","259539",2018-12-25,6.77083333333333,4,51970.08,"More than once",12992.52,1,1,1,111,3,"Highly Active"
"1276","259560",2018-12-30,1.77083333333333,3,18525.6,"More than once",6175.2,1,1,1,111,3,"Highly Active"
"1277","259623",2018-11-03,58.7708333333333,2,3758.4,"More than once",1879.2,1,1,1,111,3,"Frequent"
"1278","259770",2018-12-31,0.770833333333333,4,26255.52,"More than once",6563.88,1,1,1,111,3,"Highly Active"
"1279","259791",2018-12-23,8.77083333333333,1,12591.72,"One-timer",12591.72,1,1,1,111,3,"Highly Active"
"1280","259812",2018-12-11,20.7708333333333,3,8892.24,"More than once",2964.08,1,1,1,111,3,"Highly Active"
"1281","259959",2018-12-01,30.7708333333333,2,6338.4,"More than once",3169.2,1,1,1,111,3,"Frequent"
"1282","260190",2018-12-03,28.7708333333333,1,3393.36,"One-timer",3393.36,1,1,1,111,3,"Frequent"
"1283","260253",2018-12-10,21.7708333333333,4,12907.08,"More than once",3226.77,1,1,1,111,3,"Highly Active"
"1284","260274",2018-12-19,12.7708333333333,2,8973.84,"More than once",4486.92,1,1,1,111,3,"Highly Active"
"1285","260589",2018-12-04,27.7708333333333,3,88085.64,"More than once",29361.88,1,1,1,111,3,"Frequent"
"1286","260652",2018-12-08,23.7708333333333,3,8490.24,"More than once",2830.08,1,1,1,111,3,"Highly Active"
"1287","260673",2018-12-16,15.7708333333333,3,5563.08,"More than once",1854.36,1,1,1,111,3,"Highly Active"
"1288","260778",2018-10-31,61.7708333333333,1,4685.52,"One-timer",4685.52,1,1,1,111,3,"Frequent"
"1289","260820",2018-12-19,12.7708333333333,1,4644.12,"One-timer",4644.12,1,1,1,111,3,"Highly Active"
"1290","260862",2018-11-17,44.7708333333333,3,5673.96,"More than once",1891.32,1,1,1,111,3,"Frequent"
"1291","260925",2018-12-04,27.7708333333333,1,6257.04,"One-timer",6257.04,1,1,1,111,3,"Frequent"
"1292","261114",2018-11-28,33.7708333333333,2,6392.7,"More than once",3196.35,1,1,1,111,3,"Frequent"
"1293","261135",2018-12-03,28.7708333333333,2,64900.08,"More than once",32450.04,1,1,1,111,3,"Frequent"
"1294","261156",2018-11-13,48.7708333333333,1,3009.24,"One-timer",3009.24,1,1,1,111,3,"Frequent"
"1295","261366",2018-12-25,6.77083333333333,1,8269.62,"One-timer",8269.62,1,1,1,111,3,"Highly Active"
"1296","261534",2018-12-26,5.77083333333333,1,29237.28,"One-timer",29237.28,1,1,1,111,3,"Highly Active"
"1297","261555",2018-12-09,22.7708333333333,5,15599.52,"More than once",3119.904,1,1,1,111,3,"Highly Active"
"1298","261597",2018-12-16,15.7708333333333,6,16757.52,"More than once",2792.92,1,1,1,111,3,"Highly Active"
"1299","261618",2018-12-11,20.7708333333333,2,6407.76,"More than once",3203.88,1,1,1,111,3,"Highly Active"
"1300","261723",2018-12-29,2.77083333333333,4,9329.94,"More than once",2332.485,1,1,1,111,3,"Highly Active"
"1301","261933",2018-12-29,2.77083333333333,3,18526.2,"More than once",6175.4,1,1,1,111,3,"Highly Active"
"1302","261975",2018-12-29,2.77083333333333,1,4812.6,"One-timer",4812.6,1,1,1,111,3,"Highly Active"
"1303","262332",2018-12-19,12.7708333333333,2,1502.04,"More than once",751.02,1,1,1,111,3,"Highly Active"
"1304","262437",2018-12-01,30.7708333333333,1,5212.8,"One-timer",5212.8,1,1,1,111,3,"Frequent"
"1305","262542",2018-11-17,44.7708333333333,5,24568.08,"More than once",4913.616,1,1,1,111,3,"Frequent"
"1306","262752",2018-12-16,15.7708333333333,2,982.86,"More than once",491.43,1,1,1,111,3,"Highly Active"
"1307","262773",2018-10-31,61.7708333333333,1,4046.28,"One-timer",4046.28,1,1,1,111,3,"Frequent"
"1308","262836",2018-12-05,26.7708333333333,2,9576.96,"More than once",4788.48,1,1,1,111,3,"Frequent"
"1309","262899",2018-12-19,12.7708333333333,1,2140.2,"One-timer",2140.2,1,1,1,111,3,"Highly Active"
"1310","262920",2018-12-03,28.7708333333333,5,17799.78,"More than once",3559.956,1,1,1,111,3,"Frequent"
"1311","263067",2018-12-01,30.7708333333333,3,2398.56,"More than once",799.52,1,1,1,111,3,"Frequent"
"1312","263130",2018-12-23,8.77083333333333,4,11971.74,"More than once",2992.935,1,1,1,111,3,"Highly Active"
"1313","263235",2018-11-21,40.7708333333333,2,5939.76,"More than once",2969.88,1,1,1,111,3,"Frequent"
"1314","263256",2018-12-23,8.77083333333333,1,32597.7,"One-timer",32597.7,1,1,1,111,3,"Highly Active"
"1315","263445",2018-12-07,24.7708333333333,2,6684.9,"More than once",3342.45,1,1,1,111,3,"Highly Active"
"1316","263550",2018-12-03,28.7708333333333,1,6037.92,"One-timer",6037.92,1,1,1,111,3,"Frequent"
